Surge (m),Sway (m),Heave (m),Roll (deg),Pitch (deg),Yaw (deg),Vessel x0Acc rel. g (m/s^2),Vessel y0Acc rel. g (m/s^2),Vessel z0Acc rel. g (m/s^2),Vessel x0Ang Vel (deg/s),Vessel y0Ang Vel (deg/s),Vessel z0Ang Vel (deg/s),Num Category
0.001085208,0.101532596,27.74839567,0.848076148,0.03951653,0.032919437,0.006897709,0.207750273,9.780561978,0.152526448,0.024348637,0.035601431,3
0.01042712,0.01764499,27.80390482,0.889484276,0.048968201,0.049072651,0.011677104,0.160670358,9.738762894,0.014304412,0.01182256,0.028773419,3
0.018955297,0.139346107,27.84293797,0.864502966,0.051284122,0.060864656,0.014284942,0.108453413,9.704341823,0.111212428,0.003575463,0.018082976,3
0.0260871,0.251630977,27.85675371,0.782044174,0.045550168,0.066880765,0.014895956,0.050756398,9.680339446,0.214283832,0.019647514,0.005423382,3
0.03140559,0.34372144,27.83924054,0.65511642,0.031951478,0.066386017,0.013668745,0.006973278,9.669948715,0.28825322,0.034322054,0.008118296,3
0.034645352,0.406783289,27.78774218,0.499330691,0.011735805,0.059264137,0.010320662,0.053969858,9.675860434,0.329376348,0.045527153,0.020897507,3
0.035777078,0.435537728,27.70366587,0.331314707,0.012877387,0.046258794,0.00563783,0.090263081,9.696763615,0.337439226,0.051617647,0.031386554,2
0.034935318,0.428016887,27.59223784,0.166905197,0.039036319,0.028688062,0.00020868,0.111995954,9.730891644,0.315683019,0.051685369,0.038768,2
0.032375693,0.385715708,27.46199222,0.019639959,0.063612747,0.008303377,0.00538271,0.117279745,9.77482234,0.269977794,0.045487442,0.042253575,2
0.028442273,0.313441103,27.32387457,0.10042255,0.083587942,0.012864325,0.010204677,0.109117706,9.82336799,0.20824473,0.033642934,0.041729281,2
0.023484902,0.218402991,27.18998654,0.187426261,0.096456645,0.032838559,0.013966865,0.086006826,9.872223395,0.139126218,0.01745051,0.037424097,2
0.017874704,0.110069229,27.07244363,0.239745136,0.100480754,0.049721729,0.016357878,0.051029926,9.916237435,0.070779623,0.001367009,0.029490849,2
0.012005816,0.000662238,26.98211305,0.259569013,0.094884708,0.061820289,0.016986074,0.010886864,9.950252652,0.010185748,0.020707938,0.018596941,2
0.006251584,0.102959806,26.92737714,0.25212464,0.079973571,0.067904413,0.015799241,0.028491681,9.970532331,0.03759738,0.038377105,0.005795185,2
0.000934692,0.187465383,26.91319679,0.224637158,0.057111521,0.067379596,0.012623848,0.057658033,9.974042772,0.069625788,0.052303728,0.007414756,2
0.003760901,0.248206342,26.94041295,0.185315986,0.028627687,0.060590828,0.007509048,0.06981626,9.960172268,0.084918268,0.060704033,0.018857202,2
0.007862274,0.283756099,27.00563613,0.142353816,0.002424937,0.048949014,0.001387226,0.067903204,9.932181841,0.084538172,0.0625263,0.026670203,2
0.011534089,0.296370037,27.10198363,0.102951855,0.032718344,0.034500803,0.004725172,0.055394171,9.894501106,0.071248845,0.057724163,0.030126097,2
0.014988273,0.290854506,27.22015501,0.072690782,0.059107003,0.019482111,0.010178691,0.034357903,9.851899884,0.048636626,0.047061711,0.029059257,2
0.018435287,0.273525554,27.34966882,0.055212565,0.079017738,0.00602297,0.013795511,0.01531171,9.811127516,0.020865031,0.032111084,0.024217253,2
0.021924592,0.249781736,27.48044351,0.051979244,0.090853502,0.004478603,0.014940536,0.003493664,9.776846556,0.007659888,0.015131317,0.017628893,2
0.025262241,0.222819727,27.60394247,0.062399941,0.0941708,0.011613917,0.014073839,0.004053039,9.75074016,0.033229254,0.001628719,0.010989529,2
0.028097178,0.193983892,27.71368928,0.084214492,0.089587603,0.015676096,0.011251753,0.003340846,9.734768299,0.052789111,0.016166237,0.005620836,2
0.029932695,0.162262388,27.80565873,0.113785162,0.078644212,0.017653163,0.007130325,0.002228437,9.727593919,0.063986346,0.02688144,0.002829866,2
0.030230254,0.125261747,27.87796394,0.146630434,0.063453545,0.018866607,0.003102836,0.003153121,9.725483177,0.065836193,0.033137206,0.002477709,2
0.028626878,0.081322093,27.93004142,0.178044982,0.046221331,0.020294533,0.000414555,0.00079352,9.726748471,0.058298639,0.035111198,0.003621298,2
0.02497241,0.029720776,27.96215621,0.203445269,0.028942686,0.022531163,0.003120151,0.005167433,9.729148023,0.041946163,0.033461487,0.005635768,2
0.019333719,0.028995296,27.97484707,0.218766063,0.013147628,0.025787047,0.004353548,0.019507731,9.729960317,0.018305311,0.029394446,0.007476923,2
0.012069362,0.091944694,27.96833076,0.22088705,0.000318823,0.029651659,0.004170701,0.039488518,9.729213882,0.010490113,0.024362404,0.007888318,2
0.003781808,0.154387869,27.94248546,0.207765657,0.01127828,0.033275104,0.003270684,0.057788668,9.728877311,0.042325111,0.019522008,0.00649995,2
0.004841019,0.211204087,27.89726581,0.178404741,0.020019928,0.035836952,0.001949955,0.073531005,9.730038021,0.075076992,0.015607594,0.003639512,2
0.013089781,0.257155421,27.83298728,0.132932383,0.027133435,0.036611555,0.00018557,0.088526602,9.733640088,0.106379189,0.013086029,0.000731247,2
0.020230692,0.286723428,27.75061516,0.072637194,0.03334428,0.034822335,0.001333112,0.096414178,9.742533315,0.134062566,0.011964833,0.006566536,2
0.025630693,0.295506789,27.65239956,0.000230653,0.039229222,0.029938417,0.001894823,0.091782231,9.758672974,0.156414147,0.011649861,0.0129415,2
0.028900083,0.281580632,27.54234522,0.082597758,0.044985347,0.021995247,0.001303552,0.074182776,9.782003351,0.171795986,0.011262628,0.018637188,2
0.029938138,0.245787844,27.42622041,0.170547529,0.050360646,0.011616388,0.000245358,0.046602168,9.810756529,0.178443441,0.00993418,0.022583312,2
0.028883147,0.191067813,27.31111392,0.259203678,0.054742599,0.000230282,0.001929598,0.016976763,9.841360712,0.174271023,0.007163533,0.024594966,2
0.02596664,0.121074498,27.20464634,0.342659678,0.057370401,0.012697077,0.003667995,0.016746969,9.872178289,0.157428443,0.002816903,0.025057566,2
0.021517774,0.040747682,27.11451964,0.414357882,0.057423621,0.024918918,0.005795301,0.058646955,9.901616099,0.127218543,0.00319883,0.023405699,2
0.01604196,0.042781374,27.04804836,0.467644376,0.054096362,0.035683846,0.007536892,0.099483783,9.92517917,0.083873996,0.010616743,0.019150925,2
0.010097061,0.121766326,27.01113295,0.496210042,0.046857536,0.043824495,0.00829364,0.133029238,9.939754083,0.028661238,0.018632459,0.012903079,2
0.004183546,0.189027917,27.00747772,0.494804837,0.03562655,0.04850848,0.008301797,0.160415301,9.944555951,0.035365249,0.026330723,0.005220096,2
0.001216701,0.237729498,27.03831642,0.460148297,0.020767145,0.049053628,0.007602609,0.178050379,9.938453608,0.103492907,0.032858563,0.003704859,2
0.005655901,0.262190074,27.10210238,0.3915383,0.003101147,0.045002045,0.005595003,0.175529262,9.919727532,0.170271907,0.037243357,0.012930424,2
0.00887569,0.260074797,27.19414784,0.291052583,0.016026062,0.036636668,0.002297381,0.15161055,9.88973142,0.230030232,0.038491391,0.020608136,2
0.01085068,0.232764151,27.30697666,0.16367784,0.034880986,0.025007384,0.001244234,0.115324524,9.852735196,0.27685993,0.036152461,0.025795819,2
0.011658003,0.183898547,27.43129538,0.017208275,0.051650201,0.011398629,0.00492065,0.065154309,9.810981223,0.305710196,0.030265722,0.028238317,2
0.011503287,0.11969757,27.55668117,0.138486047,0.06459508,0.002622611,0.00855687,0.004388592,9.768237808,0.313337676,0.021078027,0.027195537,2
0.010728083,0.048428452,27.67257277,0.292278789,0.072252683,0.015294429,0.011049232,0.053520534,9.730484284,0.297923407,0.009443539,0.022954398,2
0.009639711,0.021972509,27.76964448,0.432550437,0.07374007,0.025278765,0.012096824,0.103936325,9.70109729,0.259435237,0.003311861,0.016714248,2
0.008445188,0.084886431,27.84070143,0.548183993,0.068876115,0.031839934,0.01153896,0.141872518,9.682843192,0.199858619,0.015742902,0.009685699,2
0.007224699,0.135632336,27.88128614,0.629504758,0.05820303,0.034883717,0.009716413,0.167889734,9.676097752,0.122988175,0.026446091,0.003040498,2
0.005991461,0.171026015,27.88977255,0.669207101,0.042851623,0.03468896,0.007325773,0.184194517,9.679972036,0.034419875,0.034464474,0.003031511,2
0.004783372,0.188848901,27.86720103,0.66303405,0.024347008,0.03160002,0.004170479,0.184116297,9.694828712,0.059422699,0.039084297,0.008255318,2
0.003599132,0.188790319,27.81721221,0.610059103,0.004502252,0.026228272,0.000821039,0.171186414,9.717737515,0.151594928,0.039908649,0.012128076,2
0.002437808,0.171931043,27.74543843,0.512933066,0.014822011,0.019273396,0.002459933,0.144671032,9.746621512,0.23490504,0.037078522,0.014675954,2
0.00128685,0.140905191,27.65896497,0.377727924,0.0318846,0.011561039,0.005695997,0.104415755,9.7789951,0.302919076,0.030911819,0.015280122,2
9.55E-05,0.099706332,27.56563861,0.213599119,0.045226721,0.004048911,0.007469096,0.06605225,9.808953579,0.349678738,0.022331357,0.014388522,2
0.001016588,0.051113843,27.47287562,0.032405249,0.053978865,0.002922539,0.008037754,0.025478941,9.836135825,0.370680503,0.01263518,0.013427332,2
0.001838719,0.002252297,27.38744524,0.152463443,0.057800162,0.009316924,0.00842063,0.02394694,9.860848808,0.364318315,0.002626631,0.012008066,2
0.002280055,0.056231067,27.31544544,0.327367552,0.056711174,0.014782687,0.008077265,0.070999628,9.879762394,0.331026399,0.006923823,0.009722743,2
0.002300963,0.106565956,27.26165745,0.479347852,0.051140971,0.018991636,0.007217375,0.114108666,9.892519265,0.273206686,0.015223745,0.006843531,2
0.001923454,0.149101413,27.22934499,0.59719695,0.041832684,0.021633327,0.006003087,0.149311509,9.898496697,0.195346839,0.021783801,0.003276614,2
0.001230354,0.180281173,27.22007853,0.672272895,0.029758634,0.022474772,0.004140189,0.169688074,9.896895645,0.103125071,0.026158017,0.000396918,2
0.000286794,0.198122934,27.23357449,0.699045582,0.016072517,0.021611217,0.002191088,0.178806875,9.889469948,0.003328868,0.028158682,0.003651745,3
0.000802972,0.201493174,27.26802453,0.675577319,0.001931926,0.019214058,0.000385025,0.17618493,9.877019366,0.096629721,0.027936112,0.006555821,3
0.00188719,0.190060081,27.32031098,0.603587179,0.011597878,0.015473465,0.001403972,0.159609564,9.860028457,0.189632545,0.02570201,0.008888047,2
0.002829949,0.164788031,27.38615554,0.488209969,0.023568628,0.010744912,0.003038477,0.131339777,9.839926566,0.269165082,0.021746213,0.010324853,2
0.003521282,0.127660525,27.46048401,0.337638929,0.033210948,0.005485432,0.004203087,0.096256192,9.81860626,0.329557428,0.016502492,0.010878812,2
0.003837386,0.080914124,27.5379081,0.162618587,0.040010948,3.83E-05,0.004724629,0.05762912,9.797434017,0.366361289,0.01052551,0.010997539,2
0.003630149,0.026787878,27.61306787,0.02431581,0.043721605,0.005438273,0.004965416,0.013942268,9.776601408,0.376950003,0.004271117,0.010869943,2
0.002807218,0.031800372,27.68074998,0.20981498,0.044281914,0.010739431,0.005039471,0.032046203,9.757276139,0.360652691,0.001956694,0.010238444,2
0.001362253,0.091323555,27.73617517,0.380623177,0.041789982,0.015578216,0.004772759,0.074965464,9.741132074,0.318495003,0.007822363,0.009105461,2
0.000662146,0.14831172,27.77538403,0.524423792,0.036519594,0.019740151,0.004177502,0.111992061,9.729132694,0.253214803,0.012987362,0.007679241,2
0.003185116,0.199566885,27.79546478,0.630688729,0.028895702,0.023107045,0.003456052,0.142704593,9.721536652,0.169205904,0.017203254,0.006052777,2
0.006054357,0.241843782,27.79460273,0.691464179,0.019424981,0.02551515,0.002939285,0.16790716,9.718218573,0.072314354,0.020400143,0.003884045,2
0.009001287,0.27149597,27.7720749,0.701963087,0.008625698,0.026587845,0.002458398,0.183356754,9.720200837,0.030771003,0.02256393,0.000781404,2
0.011694673,0.285186829,27.72843877,0.660818241,0.002950796,0.025898613,0.001744282,0.185500358,9.728123778,0.133108821,0.023569274,0.003075404,2
0.013823865,0.28067481,27.66566355,0.570156071,0.01469105,0.023191851,0.000738582,0.1736139,9.741805422,0.22771077,0.023282334,0.007249351,2
0.015145889,0.257142247,27.58709996,0.435528693,0.025925701,0.018475965,0.000596961,0.147935649,9.76069597,0.307925498,0.021581809,0.011114163,2
0.015508285,0.215212514,27.49732732,0.26568326,0.035958892,0.012029302,0.001814131,0.114166066,9.782869404,0.367643363,0.018496811,0.014329592,2
0.014784451,0.156111788,27.40176446,0.072206552,0.044166088,0.004127767,0.002701854,0.07462911,9.807282155,0.401749673,0.014251798,0.017120351,2
0.012851622,0.081562197,27.3064265,0.131185816,0.050027584,0.005039198,0.003492664,0.027882982,9.833601627,0.406945659,0.009022241,0.019454356,2
0.009658996,0.005411908,27.2178317,0.32966543,0.053086585,0.015160967,0.004406758,0.026455045,9.860979165,0.382113652,0.002909208,0.020864275,2
0.005307174,0.099717379,27.14282111,0.508437254,0.052912665,0.025580112,0.005711577,0.088052032,9.888096621,0.328513236,0.004044242,0.020402129,2
0.000112854,0.193860923,27.08819613,0.653877862,0.049103157,0.035147863,0.006973593,0.148026905,9.911542607,0.249463908,0.011654538,0.017260023,2
0.005466567,0.279345677,27.0599066,0.754431159,0.041425564,0.042566259,0.007631113,0.197514394,9.928130105,0.149899574,0.01938318,0.011683025,3
0.01094518,0.348232513,27.06223325,0.80142062,0.029960832,0.04678272,0.007600337,0.232825601,9.936019331,0.036391435,0.026549766,0.004320008,3
0.015851336,0.393883466,27.09723288,0.789768744,0.015158886,0.047106621,0.006570316,0.247978098,9.933226375,0.083353634,0.03238218,0.003882639,3
0.019804537,0.411978481,27.16425511,0.718422669,0.002110267,0.043398909,0.00467856,0.24336907,9.919761498,0.200961855,0.036094115,0.01173876,3
0.022521218,0.400453683,27.25991502,0.590644237,0.020629514,0.035951358,0.002429814,0.222639763,9.896864756,0.307641245,0.037179231,0.018749121,2
0.023769267,0.359006608,27.37837047,0.414005166,0.038975257,0.025221277,0.000274726,0.18311519,9.865007392,0.39512695,0.035317367,0.024561425,2
0.023436784,0.2898523,27.51152974,0.199911473,0.055580731,0.011977981,0.003366918,0.126188653,9.826257256,0.456390732,0.030302685,0.028395278,2
0.021573405,0.197832135,27.64963147,0.037045669,0.068871065,0.002677014,0.006155703,0.060090479,9.78464765,0.485764334,0.022332281,0.029953751,2
0.018314628,0.08934025,27.78223035,0.279905581,0.077494559,0.017630633,0.008468037,0.013041652,9.74296082,0.479620473,0.011990756,0.029415194,2
0.013894568,0.027569188,27.89895073,0.51060664,0.080432048,0.031701913,0.010583453,0.093125283,9.703583303,0.437257238,7.96E-05,0.026310697,2
0.008720622,0.14281466,27.99018646,0.711442429,0.077046468,0.043422534,0.011848865,0.168189682,9.671584667,0.360698181,0.013003986,0.020285665,2
0.003256556,0.246206119,28.04824436,0.866326467,0.067268619,0.051468694,0.011672232,0.22832781,9.650918712,0.254441249,0.025473823,0.012197432,2
0.00210644,0.329125498,28.0682221,0.962131503,0.051695104,0.055039342,0.010402511,0.272350152,9.642684279,0.125835136,0.036209257,0.002941451,2
0.007025201,0.384690344,28.04830763,0.990012015,0.031494876,0.053734119,0.008052783,0.293976944,9.648423334,0.015553493,0.044120261,0.006760101,2
0.011241113,0.408793156,27.99004161,0.946216415,0.008334122,0.047671886,0.004602392,0.287989439,9.668327483,0.159066355,0.048231491,0.015664093,2
0.014646822,0.401196199,27.89831057,0.832424449,0.015735043,0.037671291,0.000289722,0.253252202,9.700570566,0.293792076,0.047894681,0.022344035,2
0.017307782,0.365826976,27.78089917,0.65563258,0.038469029,0.025250929,0.004339764,0.194454029,9.741063532,0.409492439,0.04294861,0.025499517,2
0.019401614,0.309749255,27.64753032,0.427667973,0.057726578,0.012313381,0.008123073,0.124396438,9.783528367,0.497166588,0.034008329,0.024972199,2
0.021050122,0.24081188,27.50850701,0.164353801,0.071830471,0.00048192,0.010673388,0.048672519,9.823858979,0.550040096,0.022315329,0.02165932,2
0.022287067,0.166726835,27.37370877,0.115877308,0.079742345,0.009072297,0.012099992,0.028717899,9.858854667,0.564493417,0.009244832,0.016239227,2
0.02311113,0.094643711,27.25178481,0.393533489,0.0811164,0.015552553,0.012064856,0.097091927,9.884772893,0.53982795,0.003710992,0.009610868,2
0.023434246,0.029507099,27.14925656,0.649418175,0.076369346,0.018799565,0.010196773,0.145712188,9.899285439,0.477885444,0.014992083,0.003447291,3
0.022985724,0.027622271,27.06990283,0.865844298,0.066674366,0.019620049,0.006661101,0.17152458,9.90315813,0.382873724,0.023250181,0.00011532,3
0.021328509,0.079306466,27.01491376,1.027863429,0.05373616,0.019623537,0.002940371,0.186213472,9.901091961,0.261569885,0.027914513,0.000226224,3
0.018102352,0.128793151,26.98389745,1.124444438,0.03932341,0.020294226,0.000253111,0.191487413,9.895656307,0.122583873,0.029274988,0.002161138,3
0.013119314,0.179000626,26.97554646,1.148966205,0.024984562,0.022683794,0.003084238,0.18433659,9.888569038,0.025183633,0.027867077,0.006542987,3
0.006323651,0.232316646,26.98818919,1.099372948,0.011883209,0.027502387,0.004149683,0.181077587,9.885034266,0.172255743,0.024756593,0.011557877,3
0.001984937,0.287429146,27.02093127,0.978432603,0.000468597,0.03433336,0.003326055,0.181518761,9.885410086,0.309127612,0.021467171,0.014413844,3
0.011138806,0.339272507,27.07380065,0.793299845,0.00949364,0.041723158,0.001723513,0.176820626,9.887264633,0.427835953,0.019038557,0.013950546,3
0.02030122,0.380882124,27.14722908,0.554825711,0.018649481,0.047885232,0.000862483,0.173416982,9.890277533,0.521414133,0.018186231,0.009521908,2
0.028456335,0.403077885,27.24178865,0.27707879,0.027907619,0.050650442,0.00355778,0.163419418,9.889907171,0.58416671,0.019217363,0.000589073,2
0.034564321,0.396634162,27.35714273,0.023548958,0.038063467,0.048025758,0.005176168,0.13810252,9.881225064,0.612473095,0.021516307,0.011545132,2
0.037790655,0.354958624,27.49088925,0.329262903,0.049416839,0.038864764,0.005405124,0.096913384,9.86147706,0.604286846,0.023925241,0.025011893,2
0.037609245,0.275432368,27.63786156,0.621690008,0.061578965,0.02304892,0.003526418,0.033914613,9.827770808,0.559438757,0.024872586,0.03742983,2
0.033963068,0.161268716,27.78961947,0.882862995,0.073344332,0.001812539,0.000241157,0.046362927,9.78160261,0.479632265,0.022684646,0.046107009,2
0.027282195,0.021416853,27.93483811,1.096049314,0.082843184,0.022466215,0.005178222,0.136626209,9.727135234,0.368153066,0.016233654,0.049340123,1
0.01840358,0.130492274,28.06034778,1.246633214,0.087868743,0.046701465,0.010560966,0.229501527,9.670504241,0.230216755,0.005101284,0.046062932,1
